player_id,player_name,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,draft_year,team_conference
10736,Lior Carreira,Bulls,Guard,56,19.5,3.7,0.3,2016,East
10737,De'Aaron Fox,Lakers,Center,68,29.4,5.4,13.1,2016,West
10738,Bam Adebayo,Lakers,Center,55,19.8,5.3,12.6,2016,West
10739,Kristaps Porzingis,Warriors,Guard,65,19.5,5.1,10.9,2015,West
10740,Shawn Dawson,Lakers,Guard,12,19.5,8.6,8.2,2016,West
10741,Damian Lillard,Bulls,Center,37,29.9,1.6,9.6,2016,East
10742,Jason Kidd,Maccabi Tel Aviv,Center,38,23.9,1.6,0.9,2012,IL
10743,Pascal Siakam,Hapoel Jerusalem,Forward,33,12.1,1.8,9.5,2002,IL
10744,Michael Jordan,Spurs,Guard,45,13.5,3.9,14.9,2012,West
10745,Iftach Ziv,Bulls,Center,57,27.6,7.7,2.1,2016,East
10746,Luka Doncic,Lakers,Forward,22,8.3,3,7.3,2016,West
10747,Jamal Murray,Hapoel Jerusalem,Center,55,6.7,1.2,5.8,2002,IL
10748,Tim Duncan,Celtics,Guard,42,16.9,3.7,11.7,2015,East
10749,Deon Thomas,Celtics,Guard,24,10.1,3.2,4.5,2015,East
10750,Evan Mobley,Celtics,Guard,59,14.4,1.1,11.9,2015,East
10751,Kristaps Porzingis,Heat,Guard,22,25.6,9.4,11.4,2013,East
10752,Anthony Davis,Bulls,Center,61,12,8.3,9.2,2016,East
10753,Eylon Sasson,Celtics,Forward,14,18,7.2,6.8,2015,East
10754,Adam Ariel,Spurs,Guard,75,25.8,5.4,5.1,2012,West
10755,Omri Casspi (returning star),Heat,Guard,70,13,7.3,2.6,2013,East
10756,Meir Tapiro,Warriors,Forward,33,10,6.5,11.2,2015,West
10757,Paolo Banchero,Maccabi Tel Aviv,Guard,31,17.2,6.7,8.9,2012,IL
10758,Anthony Parker,Bulls,Forward,70,15,1,0.7,2016,East
10759,Noam Dovrat,Maccabi Tel Aviv,Center,34,5.4,0.1,5.1,2012,IL
10760,Jarell Martin,Celtics,Center,76,21.7,5.2,14,2015,East
10761,Roi Huber,Hapoel Jerusalem,Guard,16,12.7,7.6,13.9,2002,IL
10762,Damian Lillard,Celtics,Center,57,10.9,6.5,4.1,2015,East
10763,Andrew Bogut,Heat,Forward,66,28.2,0.9,3.9,2013,East
10764,Trae Young,Heat,Forward,72,13.1,0.9,4.8,2013,East
10765,Dennis Rodman,Heat,Guard,63,24.5,2.9,2.3,2013,East
10766,Pascal Siakam,Warriors,Forward,28,16.5,1.7,3.8,2015,West
10767,Liel Malchi,Heat,Center,46,9.2,4.7,9.4,2013,East
10768,Alonzo Mourning,Lakers,Forward,74,18.6,7.7,10.2,2016,West
10769,Stephen Curry,Hapoel Jerusalem,Guard,64,29.5,6.3,7.6,2002,IL
10770,Bar Timor,Warriors,Guard,54,28.6,8.7,8.2,2015,West
10771,Arvydas Sabonis,Celtics,Forward,67,5.2,5.5,4.8,2015,East
10772,Shahar Lazar,Warriors,Guard,74,22.7,4.3,2.2,2015,West
10773,James Young,Celtics,Forward,58,6.4,5.5,14.8,2015,East
10774,Steve Nash,Celtics,Forward,10,28.2,0.5,8.3,2015,East
10775,LaMelo Ball,Warriors,Forward,29,7.8,8.1,10.3,2015,West
10776,Retin Obasohan,Heat,Center,81,25,2.9,9.4,2013,East
10777,Nikola Jokic,Bulls,Forward,49,25.6,8.4,7.2,2016,East
10778,Elgin Baylor,Spurs,Forward,69,11.9,4.8,14.7,2012,West
10779,Pinhas Hozez,Bulls,Forward,59,25.2,7.1,0.3,2016,East
10780,Kareem Abdul-Jabbar,Heat,Forward,62,18.7,2.5,5.6,2013,East
10781,Shawn Dawson,Warriors,Guard,49,15.8,5.6,1,2015,West
10782,Roi Huber,Warriors,Guard,30,22.7,2.8,10.4,2015,West
10783,Sharon Drucker,Heat,Guard,55,13.6,2.5,13.5,2013,East
10784,Karl-Anthony Towns,Warriors,Guard,20,7.3,3.1,11.1,2015,West
10785,Jordan Poole,Lakers,Guard,59,25,7.8,12.1,2016,West
10786,Ray Allen,Warriors,Guard,62,10.8,9.9,10.4,2015,West
10787,Tal Brody,Lakers,Forward,12,21.6,0.4,2.2,2016,West
10788,Anthony Davis,Lakers,Center,16,28.7,3.5,3.2,2016,West
10789,Steve Nash,Celtics,Forward,62,20.9,1.6,11.2,2015,East
10790,Dominique Wilkins,Lakers,Center,51,18.5,5.1,4.3,2016,West
10791,Gabi Neumark,Hapoel Jerusalem,Forward,18,15.5,3.4,12,2002,IL
10792,Moses Malone,Celtics,Guard,33,25.9,4.5,0.6,2015,East
10793,Yair Kravitz,Lakers,Center,51,12.6,1.1,14.1,2016,West
10794,Jordan Poole,Spurs,Guard,25,17.3,1.5,11.1,2012,West
10795,Jason Kidd,Maccabi Tel Aviv,Center,20,24.2,6.3,1.4,2012,IL
10796,Anthony Davis,Warriors,Center,60,8.9,4.6,11.3,2015,West
10797,Liel Malchi,Spurs,Center,73,24.7,3.1,5.6,2012,West
10798,Jerry West,Hapoel Jerusalem,Guard,33,17.3,0.8,0.4,2002,IL
10799,Paolo Banchero,Warriors,Guard,59,9.9,0.9,13.5,2015,West
10800,Magic Johnson,Hapoel Jerusalem,Center,82,10.3,9.1,7,2002,IL
10801,Jarell Martin,Heat,Center,16,27.5,4.6,3.1,2013,East
10802,Sylven Landesberg,Maccabi Tel Aviv,Guard,31,26.7,3.7,1.7,2012,IL
10803,Clyde Drexler,Celtics,Forward,58,15.1,2.4,13.8,2015,East
10804,Gary Payton,Hapoel Jerusalem,Center,74,21.7,9.6,8.7,2002,IL
10805,Tyler Herro,Hapoel Jerusalem,Center,65,28.3,6.1,5.1,2002,IL
10806,Max Heidegger (naturalized),Maccabi Tel Aviv,Guard,28,21.1,9.8,10.6,2012,IL
10807,Yao Ming,Maccabi Tel Aviv,Center,31,15.9,8.5,14.4,2012,IL
10808,John Stockton,Maccabi Tel Aviv,Center,56,21.8,7,4.8,2012,IL
10809,Trae Young,Bulls,Forward,54,23.8,2.3,14.7,2016,East
10810,Nikola Vujcic,Maccabi Tel Aviv,Guard,26,21.7,3.1,4,2012,IL
10811,Jaren Jackson Jr.,Hapoel Jerusalem,Guard,66,18.9,5.2,13.7,2002,IL
10812,Shaquille O'Neal,Heat,Guard,80,20.2,6.1,9,2013,East
10813,Arvydas Sabonis,Spurs,Forward,40,19.9,1.1,4.7,2012,West
10814,Nimrod Levi,Hapoel Jerusalem,Center,26,5.9,3.2,7.1,2002,IL
10815,Isiah Thomas,Warriors,Guard,24,8.6,5.3,2.1,2015,West
10816,Chris Bosh,Lakers,Forward,79,13.1,7.8,9.6,2016,West
10817,Dirk Nowitzki,Heat,Forward,30,5.1,3.4,0.2,2013,East
10818,Penny Hardaway,Bulls,Forward,41,13.4,3.4,5.3,2016,East
10819,Chris Paul,Lakers,Forward,69,20.3,9.6,15,2016,West
10820,David Blatt (as player),Warriors,Guard,57,19.6,7.2,13.5,2015,West
10821,Chris Middleton,Celtics,Center,34,27.4,4.7,11.4,2015,East
10822,Devin Booker,Heat,Forward,43,10.9,9.5,2.7,2013,East
10823,Roi Plesner,Warriors,Center,14,12.8,7.6,1.4,2015,West
10824,Dwyane Wade,Spurs,Center,33,7.9,4.2,6.3,2012,West
10825,Patrick Ewing,Maccabi Tel Aviv,Guard,61,21.8,1.1,7.6,2012,IL
10826,Michael Porter Jr.,Bulls,Guard,60,25.8,4.1,5.7,2016,East
10827,Max Heidegger (naturalized),Warriors,Guard,38,12.8,4.8,2.1,2015,West
10828,Yair Avrahami,Heat,Guard,28,6.4,1.4,13.3,2013,East
10829,Nimrod Levi,Hapoel Jerusalem,Center,33,15.5,9.1,11.2,2002,IL
10830,Michael Jordan,Lakers,Guard,46,19.5,9.6,9.4,2016,West
10831,Omri Casspi (returning star),Celtics,Guard,44,24.4,0.4,1.2,2015,East
10832,Dominique Wilkins,Celtics,Center,70,6.3,3.1,9.9,2015,East
10833,Bojan Bogdanovic,Celtics,Guard,26,20.6,5.5,13.9,2015,East
10834,Pau Gasol,Warriors,Guard,20,14.7,7.7,10.8,2015,West
10835,Eidan Harel,Celtics,Center,31,15.7,9.4,4.6,2015,East
10836,James Harden,Heat,Center,68,11,2.3,8.7,2013,East
10837,Dirk Nowitzki,Hapoel Jerusalem,Forward,60,12.2,6.2,11.8,2002,IL
10838,Yam Hanochi,Heat,Center,70,15.4,0.7,7.2,2013,East
10839,Nikola Vujcic,Spurs,Guard,62,23.8,0.3,3.8,2012,West
10840,Max Heidegger (naturalized),Bulls,Guard,76,27.5,0.3,3,2016,East
10841,Elijah Bryant,Celtics,Forward,53,18.6,4,1.5,2015,East
10842,Giannis Antetokounmpo,Bulls,Forward,50,5.1,4.3,2.7,2016,East
10843,Myles Turner,Hapoel Jerusalem,Guard,69,9.5,9.3,11.3,2002,IL
10844,Moses Malone,Warriors,Guard,37,15.3,3.8,0,2015,West
10845,Tamir Blatt,Lakers,Forward,52,11.1,4,11.3,2016,West
10846,Elad Levi,Hapoel Jerusalem,Center,61,29.4,7.1,6.2,2002,IL
10847,Peja Stojakovic,Warriors,Forward,11,5.9,6.7,1.7,2015,West
10848,Isiah Thomas,Lakers,Guard,47,16.7,0.4,8,2016,West
10849,Amnon Avidan,Maccabi Tel Aviv,Center,70,7.6,5.7,8.8,2012,IL
10850,Gary Payton,Celtics,Center,40,7.1,4.5,7.3,2015,East
10851,Kevin Durant,Maccabi Tel Aviv,Center,13,19.7,8.9,9.8,2012,IL
10852,Andrea Bargnani,Hapoel Jerusalem,Center,14,26.5,9,8.2,2002,IL
10853,Tal Dunne,Lakers,Forward,21,29.1,4.6,3.7,2016,West
10854,Patrick Ewing,Celtics,Guard,47,13.7,7.7,12,2015,East
10855,Jayson Tatum,Heat,Guard,39,29.7,3.1,0.2,2013,East
10856,Hanoch Mintz,Maccabi Tel Aviv,Forward,82,17.2,4.9,10.8,2012,IL
10857,David Blatt (as player),Maccabi Tel Aviv,Guard,80,17.7,6.4,14.5,2012,IL
10858,Tal Dunne,Spurs,Forward,48,28.2,0.1,10.3,2012,West
10859,Chuck Eidson,Warriors,Guard,51,24.1,8.1,11.6,2015,West
10860,Nimrod Levi,Heat,Center,26,26.1,0.1,13.1,2013,East
10861,Paolo Banchero,Warriors,Guard,37,19,1,10,2015,West
10862,Tyrese Haliburton,Spurs,Center,28,14.5,6.1,14.6,2012,West
10863,Yovel Zoosman,Maccabi Tel Aviv,Guard,45,22.2,9.5,5.7,2012,IL
10864,Rui HachimuraDeni Avdija,Maccabi Tel Aviv,Forward,69,15,0.5,6,2012,IL
10865,Anthony Davis,Lakers,Center,24,8.1,0.8,14.2,2016,West
10866,Ray Allen,Hapoel Jerusalem,Guard,43,28.9,2,11,2002,IL
10867,Tony Parker,Maccabi Tel Aviv,Guard,11,15.3,3.3,5.9,2012,IL
10868,Keegan Murray,Celtics,Center,61,27.4,1.3,9.6,2015,East
10869,Goran Dragic,Celtics,Forward,38,7,9.4,0.5,2015,East
10870,Devin Booker,Warriors,Forward,17,21,6.5,4.6,2015,West
10871,Ori Cohen,Heat,Forward,66,9.1,0.4,7.8,2013,East
10872,Tyrese Maxey,Lakers,Guard,28,9.2,0,4.3,2016,West
10873,Gal Mekel,Bulls,Guard,54,14.8,7.4,6.5,2016,East
10874,Ben Saraf,Maccabi Tel Aviv,Forward,48,5.1,2.1,12.6,2012,IL
10875,Michael Porter Jr.,Spurs,Guard,33,18,9.6,8.3,2012,West
10876,Paul Pierce,Maccabi Tel Aviv,Forward,59,21.7,7.1,12.7,2012,IL
10877,Manu Ginobili,Warriors,Guard,18,5,9.2,1.6,2015,West
10878,Pau Gasol,Hapoel Jerusalem,Guard,28,10.7,5.8,11,2002,IL
10879,Omri Casspi (returning star),Maccabi Tel Aviv,Guard,40,23.2,4.5,3.3,2012,IL
10880,Reggie Miller,Celtics,Guard,22,24,5.4,0.2,2015,East
10881,Dikembe Mutombo,Bulls,Center,10,7.5,6.6,9.1,2016,East
10882,Derrick Sharp,Maccabi Tel Aviv,Guard,32,16.7,5.3,10.1,2012,IL
10883,Yovel Zoosman,Hapoel Jerusalem,Guard,33,28.2,4.5,13.7,2002,IL
10884,Dennis Schroder,Lakers,Center,36,5.3,7.1,13.5,2016,West
10885,Chris Paul,Bulls,Forward,58,5.6,2.3,6.4,2016,East
10886,Erez Pinhasi,Spurs,Forward,38,20.2,9.8,3,2012,West
10887,Paolo Banchero,Spurs,Guard,44,25.5,3.7,1.1,2012,West
10888,Reggie Miller,Maccabi Tel Aviv,Guard,12,23.2,8.4,14.5,2012,IL
10889,Pascal Siakam,Celtics,Forward,74,17.4,7.9,7.1,2015,East
10890,Noam Dovrat,Maccabi Tel Aviv,Center,66,29.9,4.8,5.5,2012,IL
10891,Bill Russell,Lakers,Guard,25,5.7,2,8.6,2016,West
10892,Dennis Schroder,Heat,Center,61,19.6,6.7,1.9,2013,East
10893,Roi Huber,Hapoel Jerusalem,Guard,40,17.2,3.4,11.5,2002,IL
10894,Jaden Ivey,Heat,Forward,63,7.3,8,2.9,2013,East
10895,Lorenzo Brown,Heat,Center,66,20.3,4.1,11.1,2013,East
10896,Ben Saraf,Bulls,Forward,49,21.3,6.7,2.5,2016,East
10897,Tom Maayan,Maccabi Tel Aviv,Center,26,5.1,9.2,13.2,2012,IL
10898,Jarell Martin,Celtics,Center,82,14.7,9.5,13.6,2015,East
10899,Manu Ginobili,Heat,Guard,79,28.2,3,14.7,2013,East
10900,Shimon Amsalem,Lakers,Guard,54,25.9,4.1,6.5,2016,West
10901,Hanoch Mintz,Lakers,Forward,29,26.8,1.7,8.5,2016,West
10902,Amnon Avidan,Maccabi Tel Aviv,Center,73,29.4,5,8.8,2012,IL
10903,Vince Carter,Heat,Guard,40,26.6,5.6,1.9,2013,East
10904,Cade Cunningham,Warriors,Center,43,25.6,2.5,11.5,2015,West
10905,Oz Blayzer,Hapoel Jerusalem,Guard,71,5.8,5.1,8.4,2002,IL
10906,Wilt Chamberlain,Bulls,Center,68,12.7,9.3,3.3,2016,East
10907,Liel Malchi,Maccabi Tel Aviv,Center,51,23.6,5.3,4.1,2012,IL
10908,Bennedict Mathurin,Spurs,Guard,67,8.4,1.6,8,2012,West
10909,Joel Embiid,Celtics,Forward,73,27.2,9,13.8,2015,East
10910,Chuck Eidson,Celtics,Guard,11,13.1,1.1,8.2,2015,East
10911,Kareem Abdul-Jabbar,Heat,Forward,58,24.3,5.1,12.4,2013,East
10912,Retin Obasohan,Spurs,Center,10,15.3,3.1,6.9,2012,West
10913,Shaquille O'Neal,Maccabi Tel Aviv,Guard,16,15.8,3.2,6.7,2012,IL
10914,Andrew Bogut,Spurs,Forward,30,18.2,8.2,11.6,2012,West
10915,Penny Hardaway,Warriors,Forward,44,20.4,3.5,3.7,2015,West
10916,Joel Embiid,Heat,Forward,53,12.6,5,13.6,2013,East
10917,Jason Kidd,Bulls,Center,47,9.5,4.7,11.5,2016,East
10918,Bonzie Colson,Heat,Center,56,10.9,4.1,11.8,2013,East
10919,Jaylen Brown,Hapoel Jerusalem,Guard,77,10.1,3.9,1.6,2002,IL
10920,Tyrese Maxey,Lakers,Guard,23,19.7,8.6,1.6,2016,West
10921,Chet Holmgren,Heat,Guard,31,26.1,9.5,1.7,2013,East
10922,Omri Casspi (returning star),Warriors,Guard,71,21,7.2,5.3,2015,West
10923,Evan Fournier,Maccabi Tel Aviv,Guard,27,25,9.1,4.2,2012,IL
10924,Tyrese Maxey,Celtics,Guard,65,28.1,3.4,13.9,2015,East
10925,Tom Maayan,Hapoel Jerusalem,Center,15,19.3,0.8,11.7,2002,IL
10926,Donovan Mitchell,Hapoel Jerusalem,Center,19,8.8,9.8,9,2002,IL
10927,Moshe Mizrahi,Heat,Guard,46,7.1,9.1,8.1,2013,East
10928,Scottie Barnes,Bulls,Guard,76,22.5,9,14.7,2016,East
10929,Myles Turner,Celtics,Guard,26,7.6,9.5,2.4,2015,East
10930,Ricky Rubio,Spurs,Center,55,10.7,9.6,2.5,2012,West
10931,Bam Adebayo,Maccabi Tel Aviv,Center,14,14.8,2.7,10.3,2012,IL
10932,CJ McCollum,Celtics,Center,63,19.7,8.6,5,2015,East
10933,Lior Carreira,Warriors,Guard,62,23,7.1,10.1,2015,West
10934,Dwyane Wade,Celtics,Center,65,22.3,3.6,4.4,2015,East
10935,Luka Doncic,Bulls,Forward,10,7.2,3.7,8.8,2016,East
10936,Darius Thompson,Celtics,Guard,45,16.6,0.1,0.8,2015,East
10937,Luka Doncic,Celtics,Forward,80,26.6,6.8,4.9,2015,East
10938,Kawhi Leonard,Bulls,Guard,55,23.7,8.5,8,2016,East
10939,T. J. Leaf,Celtics,Center,14,8.5,7.9,3.6,2015,East
10940,John Stockton,Hapoel Jerusalem,Center,70,9.8,3.3,14,2002,IL
10941,Steve Nash,Spurs,Forward,11,6.4,6.6,1,2012,West
10942,Giannis Antetokounmpo,Warriors,Forward,70,18.2,3.1,11.1,2015,West
10943,Penny Hardaway,Spurs,Forward,47,24.2,3.7,10.6,2012,West
10944,Kawhi Leonard,Bulls,Guard,76,22.9,1.5,3.3,2016,East
10945,Tom Maayan,Heat,Center,64,18.7,6.2,14.6,2013,East
10946,Brook Lopez,Lakers,Center,12,7.3,4.7,11.1,2016,West
10947,Jordan Poole,Lakers,Guard,79,18,0.5,9,2016,West
10948,Klay Thompson,Spurs,Forward,78,14,5.8,10,2012,West
10949,Oded Katash,Maccabi Tel Aviv,Center,61,15.1,5.3,3.5,2012,IL
10950,Kevin Garnett,Hapoel Jerusalem,Center,27,18.8,9,4.6,2002,IL
10951,Arvydas Sabonis,Spurs,Forward,49,26.6,6.9,13.3,2012,West
10952,Rui HachimuraDeni Avdija,Celtics,Forward,78,24.6,6.8,7.5,2015,East
10953,Alex Tyus,Bulls,Center,12,9.5,4.2,1,2016,East
10954,Tal Dunne,Lakers,Forward,11,6.8,2.9,2,2016,West
10955,Jaren Jackson Jr.,Celtics,Guard,27,17.1,3.8,12.9,2015,East
10956,Dominique Wilkins,Heat,Center,81,17.5,1.9,7.4,2013,East
10957,Luka Doncic,Maccabi Tel Aviv,Forward,75,27.9,6.6,14.5,2012,IL
10958,Itamar Carmon,Celtics,Guard,17,24.7,7.1,11.5,2015,East
10959,Oz Blayzer,Hapoel Jerusalem,Guard,60,22,0.2,8.1,2002,IL
10960,Paul Pierce,Maccabi Tel Aviv,Forward,56,9.4,8.1,5,2012,IL
10961,Shai Gilgeous-Alexander,Spurs,Guard,57,14.6,8.9,8.7,2012,West
10962,Peja Stojakovic,Celtics,Forward,16,16.9,4.7,13.8,2015,East
10963,Omri Casspi (returning star),Lakers,Guard,30,18.2,2.8,5,2016,West
10964,Gal Mekel,Spurs,Guard,15,9.5,1.8,14.4,2012,West
10965,Pau Gasol,Lakers,Guard,78,20.9,4.7,10.6,2016,West
10966,Jaylen Adams,Lakers,Forward,23,26.5,7.9,2.1,2016,West
10967,Elgin Baylor,Lakers,Forward,48,10,7.9,0.6,2016,West
10968,Oded Katash,Lakers,Center,25,9.2,1.4,12.9,2016,West
10969,Shaquille O'Neal,Warriors,Guard,47,13.9,8.2,2.9,2015,West
10970,Richard Howell,Maccabi Tel Aviv,Center,49,12.2,2.9,11.4,2012,IL
10971,Anthony Davis,Heat,Center,75,25.4,9.5,5.6,2013,East
10972,Dirk Nowitzki,Spurs,Forward,23,24.4,6.3,9.6,2012,West
10973,Kevin Durant,Lakers,Center,28,9.2,9.1,11.5,2016,West
10974,Kawhi Leonard,Bulls,Guard,51,19.1,5.6,5.6,2016,East
10975,Michael Jordan,Warriors,Guard,31,16.3,4.8,10.6,2015,West
10976,Meir Tapiro,Warriors,Forward,48,11.5,4.1,0.9,2015,West
10977,Tim Duncan,Celtics,Guard,40,18.2,3.7,6.3,2015,East
10978,Giannis Antetokounmpo,Spurs,Forward,25,5.2,4.7,3.2,2012,West
10979,Ricky Rubio,Maccabi Tel Aviv,Center,14,18.3,0.4,3,2012,IL
10980,Penny Hardaway,Maccabi Tel Aviv,Forward,53,5.6,1.3,2.3,2012,IL
10981,Guy Goodes,Spurs,Forward,43,14.1,6.5,9.3,2012,West
10982,Liel Malchi,Celtics,Center,55,22.5,8.8,4.9,2015,East
10983,Paolo Banchero,Warriors,Guard,11,17,4.2,2.4,2015,West
10984,Jimmy Butler,Hapoel Jerusalem,Forward,45,23.7,1.6,13.4,2002,IL
10985,Joel Embiid,Bulls,Forward,72,22.7,6.2,1.4,2016,East
10986,Steve Nash,Maccabi Tel Aviv,Forward,55,6.3,7.2,2.6,2012,IL
10987,Joel Embiid,Celtics,Forward,55,27.3,3.2,6.7,2015,East
10988,Shimon Amsalem,Celtics,Guard,58,16.6,8.8,4.4,2015,East
10989,Ori Cohen,Maccabi Tel Aviv,Forward,17,26.7,8.3,5.2,2012,IL
10990,Tamir Blatt,Bulls,Forward,28,28.1,6.1,10.7,2016,East
10991,Jerry West,Maccabi Tel Aviv,Guard,66,5.2,8.1,9.4,2012,IL
10992,Yao Ming,Warriors,Center,39,13.8,3.6,12.2,2015,West
10993,Roi Huber,Spurs,Guard,58,18.5,4.1,11.9,2012,West
10994,Dwyane Wade,Heat,Center,14,25.4,2.8,14.1,2013,East
10995,Tyrese Maxey,Heat,Guard,46,5.3,9.9,0.1,2013,East
10996,George Gervin,Bulls,Guard,51,10.4,4.6,9.5,2016,East
10997,Retin Obasohan,Hapoel Jerusalem,Center,22,10.5,4.9,9.6,2002,IL
10998,Andrew Bogut,Warriors,Forward,30,17.5,6.5,2.3,2015,West
10999,Stephen Curry,Spurs,Guard,64,10.7,3.9,5,2012,West
11000,Noam Shalom,Warriors,Guard,14,28.5,4,6.4,2015,West
11001,Marc Gasol,Spurs,Center,36,15.1,4.4,7.2,2012,West
11002,Ricky Rubio,Warriors,Center,68,25.5,3.3,13.5,2015,West
11003,Kristaps Porzingis,Warriors,Guard,41,9,0.9,14.2,2015,West
11004,Shawn Dawson,Hapoel Jerusalem,Guard,10,8.5,2.2,14.4,2002,IL
11005,Jarell Martin,Spurs,Center,25,27.3,8.9,3.2,2012,West
11006,John DiBartolomeo (naturalized),Warriors,Guard,10,11.8,3.5,12.7,2015,West
11007,James Harden,Spurs,Center,57,22.3,4.4,11,2012,West
11008,Scottie Pippen,Spurs,Center,68,7.8,5,14.8,2012,West
11009,Itamar Carmon,Celtics,Guard,53,28.4,4.4,8,2015,East
11010,Ja Morant,Warriors,Forward,22,19.8,9.7,6.8,2015,West
11011,Cade Cunningham,Lakers,Center,53,6.5,2.6,3.5,2016,West
11012,Dwyane Wade,Spurs,Center,63,6.4,5.6,13.8,2012,West
11013,Dwyane Wade,Warriors,Center,18,19.5,8.6,2.2,2015,West
11014,Paul George,Bulls,Guard,23,26.7,8.8,13.5,2016,East
11015,James Harden,Lakers,Center,71,22.2,0.1,11.7,2016,West
11016,Joel Embiid,Lakers,Forward,46,23.2,3.9,3.2,2016,West
11017,Yair Kravitz,Lakers,Center,80,9.6,7,14.2,2016,West
11018,Jarell Martin,Celtics,Center,33,12.5,5.1,6.1,2015,East
11019,Jaylen Adams,Hapoel Jerusalem,Forward,56,13.5,5.1,11.9,2002,IL
11020,Kyrie Irving,Heat,Guard,21,8.4,3.7,12.5,2013,East
11021,Yiftach Feldman,Celtics,Forward,14,18.5,7.1,3.6,2015,East
11022,Chris Middleton,Heat,Center,25,23.9,0.2,0.8,2013,East
11023,Iftach Ziv,Hapoel Jerusalem,Center,22,6.1,8.3,13.4,2002,IL
11024,Charles Barkley,Spurs,Center,63,7.5,5.5,8.3,2012,West
11025,Lior Carreira,Spurs,Guard,31,20.7,7.5,6.8,2012,West
11026,Mickey Berkowitz,Hapoel Jerusalem,Guard,51,13.8,6.7,10.9,2002,IL
11027,John DiBartolomeo (naturalized),Spurs,Guard,17,14,3.7,1.6,2012,West
11028,Rui HachimuraDeni Avdija,Bulls,Forward,82,21.4,2.7,1.3,2016,East
11029,Jake Cohen,Heat,Center,59,15.7,3,14.7,2013,East
11030,Eidan Alber,Heat,Guard,16,15.5,7,9,2013,East
11031,Kawhi Leonard,Lakers,Guard,79,24.7,1,11.2,2016,West
11032,Klay Thompson,Bulls,Forward,58,28,3.8,7.9,2016,East
11033,Vince Carter,Lakers,Guard,17,20,8.7,8.4,2016,West
11034,Dominique Wilkins,Warriors,Center,71,14.5,9.4,4.1,2015,West
11035,Grant Hill,Maccabi Tel Aviv,Guard,31,11.1,5.8,14.6,2012,IL
11036,Omri Casspi (returning star),Spurs,Guard,15,22.8,1.9,1.8,2012,West
11037,Boris Diaw,Warriors,Forward,58,19.1,4.2,6.4,2015,West
11038,John Stockton,Warriors,Center,20,11.5,6.9,7,2015,West
11039,Michael Jordan,Celtics,Guard,67,28,0.8,0.1,2015,East
11040,Bryant Dunston,Spurs,Forward,73,16.5,2.9,0.4,2012,West
11041,James Feldeine,Maccabi Tel Aviv,Forward,80,20,7.4,14.4,2012,IL
11042,Eidan Alber,Warriors,Guard,68,28.4,9.7,10.2,2015,West
11043,Luka Doncic,Hapoel Jerusalem,Forward,78,10.8,6.4,13.9,2002,IL
11044,Max Heidegger (naturalized),Lakers,Guard,60,15.3,6.2,2.5,2016,West
11045,Pascal Siakam,Bulls,Forward,67,26.9,5,7.6,2016,East
11046,Klay Thompson,Maccabi Tel Aviv,Forward,78,21.6,0.7,14.8,2012,IL
11047,Kevin Durant,Warriors,Center,49,8.7,8.6,7.5,2015,West
11048,Tony Parker,Spurs,Guard,62,27,3,4.3,2012,West
11049,Tim Duncan,Bulls,Guard,60,14.4,0.7,10,2016,East
11050,Tamir Blatt,Celtics,Forward,52,15.1,5.8,2.3,2015,East
11051,Darius Thompson,Lakers,Guard,21,24.4,3.1,0,2016,West
11052,Penny Hardaway,Bulls,Forward,35,6.7,8.6,11,2016,East
11053,Noam Dovrat,Hapoel Jerusalem,Center,40,16.1,2.1,5.9,2002,IL
11054,Eden Tur-Kaspi,Heat,Forward,40,28.1,2.4,2.1,2013,East
11055,Jayson Tatum,Heat,Guard,32,24.3,4.3,14.6,2013,East
11056,Oded Katash,Hapoel Jerusalem,Center,82,9.5,5.5,12.4,2002,IL
11057,Yao Ming,Heat,Center,54,6.2,5.7,6.2,2013,East
11058,Ben Carter,Maccabi Tel Aviv,Forward,42,11.9,4.1,5.3,2012,IL
11059,Trae Young,Maccabi Tel Aviv,Forward,82,14.8,0.4,12.7,2012,IL
11060,Evan Fournier,Bulls,Guard,48,16.2,4.4,5.3,2016,East
11061,Bam Adebayo,Heat,Center,38,29.8,9.4,0.4,2013,East
11062,Bonzie Colson,Celtics,Center,13,6.2,1.4,7.2,2015,East
11063,Jaylen Adams,Spurs,Forward,52,9.4,4.9,9.5,2012,West
11064,Moses Malone,Bulls,Guard,51,24.3,7.4,1.3,2016,East
11065,Chris Jones,Warriors,Guard,52,7.5,2.4,11.8,2015,West
11066,Jarell Martin,Maccabi Tel Aviv,Center,66,29.4,8.4,6.7,2012,IL
11067,Lorenzo Brown,Spurs,Center,31,18.2,6.7,12.4,2012,West
11068,Rudy Gobert,Maccabi Tel Aviv,Guard,62,7.8,9.6,14.7,2012,IL
11069,T. J. Leaf,Bulls,Center,39,26,7.6,3.1,2016,East
11070,Bam Adebayo,Lakers,Center,18,19.6,5.8,12,2016,West
11071,Doron Jamchi,Hapoel Jerusalem,Center,60,13.7,8.1,14.6,2002,IL
11072,Tony Parker,Spurs,Guard,65,20.9,6.7,8.2,2012,West
11073,Oded Katash,Warriors,Center,13,8.8,4,12.8,2015,West
11074,Keegan Murray,Celtics,Center,77,12.3,3.3,13.8,2015,East
11075,Brandon Ingram,Lakers,Guard,41,26.6,4.3,3.6,2016,West
